node,name_1,name_2,subsystem
5616,r2136,Major Facilitator(MFS) TCDB:2.A.1.14.6,"TRANSPORT, EXTRACELLULAR"
5617,Clt,Clt,"TRANSPORT, EXTRACELLULAR"
5618,r2139,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5619,r2140,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5620,r2141,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5621,r2142,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5622,r2143,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5623,r2144,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5624,r2145,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5625,r2146,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5626,r2147,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5627,r2148,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5628,r2149,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5629,r2150,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5630,r2151,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5631,r2152,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5632,r2153,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5633,r2154,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5634,r2155,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5635,r2156,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5636,r2157,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5637,r2158,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5638,r2159,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5639,r2160,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5640,r2161,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5641,r2162,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5642,r2163,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5643,r2164,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5644,r2165,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5645,r2166,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5646,r2167,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5647,r2168,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5648,r2169,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5649,r2170,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5650,r2171,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5651,r2172,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5652,r2173,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5653,r2174,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5654,r2175,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5655,r2176,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5656,r2177,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5657,r2178,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5658,r2179,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5659,r2180,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5660,r2181,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5661,r2182,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5662,r2183,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5663,r2184,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5664,r2185,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5665,r2186,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5666,r2187,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5667,r2188,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5668,r2189,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5669,r2190,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5670,r2191,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5671,r2192,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5672,r2193,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5673,r2194,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5674,r2195,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5675,r2196,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5676,r2197,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5677,r2198,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5678,r2199,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5679,r2200,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5680,r2201,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5681,r2202,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5682,r2203,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5683,r2204,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5684,r2205,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5685,r2206,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5686,r2207,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5687,r2208,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5688,r2209,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5689,r2210,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5690,r2211,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5691,r2212,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5692,r2213,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5693,r2214,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5694,r2215,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5695,r2216,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5696,r2217,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5697,r2218,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5698,r2219,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5699,r2220,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5700,r2221,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5701,r2222,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5702,r2223,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5703,r2224,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5704,r2225,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5705,r2226,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5706,r2227,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5707,r2228,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5708,r2229,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5709,r2230,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5710,r2231,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5711,r2232,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5712,r2233,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5713,r2234,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5714,r2235,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5715,r2239,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5716,r2240,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5717,r2241,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5718,r2242,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5719,r2243,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5720,r2244,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5721,r2245,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5722,r2246,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5723,r2247,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5724,r2248,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5725,r2249,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5726,r2250,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5727,r2251,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5728,r2252,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5729,r2253,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5730,r2254,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5731,r2255,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5732,r2256,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5733,r2257,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5734,r2258,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5735,r2259,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5736,r2260,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5737,r2261,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5738,r2262,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5739,r2263,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5740,r2264,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5741,r2265,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5742,r2266,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5743,r2267,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5744,r2268,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5745,r2269,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5746,r2270,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5747,r2271,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5748,r2272,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5749,r2273,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5750,r2274,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5751,r2275,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5752,r2276,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5753,r2277,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5754,r2278,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5755,r2279,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5756,r2280,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5757,r2281,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5758,r2282,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5759,r2283,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5760,r2284,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5761,r2285,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5762,r2286,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5763,r2287,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5764,r2288,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5765,r2289,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5766,r2290,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5767,r2291,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5768,r2292,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5769,r2293,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5770,r2294,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5771,r2295,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5772,r2296,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5773,r2297,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5774,r2298,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5775,r2299,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5776,r2300,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5777,r2301,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5778,r2302,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5779,r2303,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5780,r2304,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5781,r2305,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5782,r2306,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5783,r2307,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
5784,r2308,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5785,r2309,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5786,r2310,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5787,r2311,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5788,r2312,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14,"TRANSPORT, EXTRACELLULAR"
5789,r2313,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5790,r2314,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5791,r2316,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5792,r2317,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5793,r2318,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5794,r2319,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5795,r2320,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5796,r2321,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5797,r2322,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5798,r2323,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5799,r2324,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5800,r2325,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5801,r2326,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5802,r2327,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5803,r2328,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5804,r2329,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5805,r2330,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5806,r2331,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5807,r2332,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5808,r2333,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5809,r2334,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5810,r2335,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
5811,r2338,Major Facilitator(MFS) TCDB:2.A.1.19.1,"TRANSPORT, EXTRACELLULAR"
5812,r2341,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5813,r2342,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5814,r2343,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5815,r2344,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5816,r2347,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5817,r2352,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5818,r2353,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5819,r2354,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5820,r2355,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5821,r2356,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5822,r2357,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5823,r2358,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5824,r2359,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5825,r2360,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5826,r2361,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5827,r2362,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5828,r2363,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5829,r2364,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5830,r2365,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5831,r2366,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5832,r2367,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5833,r2368,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5834,r2369,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
5835,r2371,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"TRANSPORT, MITOCHONDRIAL"
5836,r2372,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"TRANSPORT, MITOCHONDRIAL"
5837,AKGCITtm,"Dicarboxylate/tricarboxylate carrier (akg:cit), mitochondrial","TRANSPORT, MITOCHONDRIAL"
5838,r2374,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"TRANSPORT, MITOCHONDRIAL"
5839,r2375,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"TRANSPORT, MITOCHONDRIAL"
5840,r2376,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"TRANSPORT, MITOCHONDRIAL"
5841,r2377,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"TRANSPORT, MITOCHONDRIAL"
5842,r2378,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"TRANSPORT, MITOCHONDRIAL"
5843,r2379,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"TRANSPORT, MITOCHONDRIAL"
5844,r2380,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"TRANSPORT, MITOCHONDRIAL"
