"node","name_1","name_2","subsystem"
5233,"PPNCL2","Phosphopantothenate-cysteine ligase","COA SYNTHESIS"
5234,"r0672","Cholest-5-ene-3beta,7alpha-diol:NAD+ 3-oxidoreductase Bile acid biosynthesis EC:1.1.1.181","BILE ACID SYNTHESIS"
5235,"r0673","6-Lactoyl-5,6,7,8-tetrahydropterin:NADP+ 2-oxidoreductase Folate biosynthesis EC:1.1.1.220","TETRAHYDROBIOPTERIN METABOLISM"
5236,"r0679","ATP:pantothenate 4-phosphotransferase Pantothenate and CoA biosynthesis EC:2.7.1.33","COA CATABOLISM"
5237,"r0680","ATP:pantothenate 4-phosphotransferase Pantothenate and CoA biosynthesis EC:2.7.1.33","COA CATABOLISM"
5238,"r0686","L-1-Pyrroline-3-hydroxy-5-carboxylate:NADP+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12","ARGININE AND PROLINE METABOLISM"
5239,"r0706","Acyl-Coenzyme A dehydrogenase family, member 9 Bile acid biosynthesis EC:1.3.3.6","BILE ACID SYNTHESIS"
5240,"r0707","2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum) Folate biosynthesis EC:3.1.3.1","UNASSIGNED"
5242,"r0714","(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase Fatty acid elongation in mitochondria / Fatty acid metabolism EC:1.1.1.211 EC:1.1.1.35","FATTY ACID OXIDATION"
5243,"r0716","(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase Fatty acid elongation in mitochondria / Fatty acid metabolism EC:4.2.1.17","UNASSIGNED"
5244,"r0744","(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl- CoA hydro-lyase Bile acid biosynthesis EC:4.2.1.107","BILE ACID SYNTHESIS"
5245,"r0750","3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific); 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase Bile acid biosynthesis EC:1.1.1.50","BILE ACID SYNTHESIS"
5246,"r0753","3,4-Dihydroxymandelaldehyde:NADP+ oxidoreductase Tyrosine metabolism EC:1.2.1.5","UNASSIGNED"
5247,"r0754","3-Methoxy-4-hydroxyphenylacetaldehyde:NAD+ oxidoreductase Tyrosine metabolism EC:1.2.1.5","UNASSIGNED"
5248,"r0775","Formamidopyrimidine nucleoside triphosphate 7,8-8,9-dihydrolase Folate biosynthesis EC:3.5.4.16","UNASSIGNED"
5250,"r0782","GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing) Fructose and mannose metabolism EC:1.1.1.271","AMINOSUGAR METABOLISM"
5251,"r0783","Lanosterol D24-reductase Biosynthesis of steroids EC:1.3.1.72","CHOLESTEROL METABOLISM"
5252,"r0784","Xylitol:NAD oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.15","PENTOSE PHOSPHATE PATHWAY"
5253,"r0786","Sphinganine-1-phosphate palmitaldehyde-lyase Sphingolipid metabolism EC:4.1.2.27","SPHINGOLIPID METABOLISM"
5254,"SBPP1","SBPP1","SPHINGOLIPID METABOLISM"
5255,"r0788","S-Adenosyl-L-methionine:methylethanolamine phosphate N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103","SPHINGOLIPID METABOLISM"
5256,"r0789","S-Adenosyl-L-methionine:phosphodimethylethanolamine N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103","SPHINGOLIPID METABOLISM"
5257,"r0795","Spontaneous reaction","UNASSIGNED"
5258,"r0796","Ribitol:NAD+ 2-oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.56","PENTOSE PHOSPHATE PATHWAY"
5259,"r0797","Glycine N-choloyltransferase EC:2.3.1.65","BILE ACID SYNTHESIS"
5260,"r0800","Virtual reaction/potential definition","UNASSIGNED"
5261,"r0801","Mitochondrial Carrier (MC) TCDB:2.A.29.21.1","TRANSPORT, MITOCHONDRIAL"
5263,"r0809","Facilitated diffusion","PURINE CATABOLISM"
5264,"r0812","Mitochondrial Carrier (MC) TCDB:2.A.29.20.1","PURINE CATABOLISM"
5265,"r0813","ATP-binding Cassette (ABC) TCDB:3.A.1.208.9","TRANSPORT, EXTRACELLULAR"
5266,"r0817","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.3.2","TRANSPORT, EXTRACELLULAR"
5267,"r0818","Transport reaction","PYRUVATE METABOLISM"
5268,"r0819","Mitochondrial Carrier (MC) TCDB:2.A.29.2.2","TRANSPORT, MITOCHONDRIAL"
5269,"r0821","Mitochondrial Carrier (MC) TCDB:2.A.29.2.2","TRANSPORT, MITOCHONDRIAL"
5270,"r0822","Mitochondrial Carrier (MC) TCDB:2.A.29.2.2","TRANSPORT, MITOCHONDRIAL"
5272,"r0829","Mitochondrial Carrier (MC) TCDB:2.A.29.2.2","TRANSPORT, MITOCHONDRIAL"
5273,"r0830","Mitochondrial Carrier (MC) TCDB:2.A.29.2.2","TRANSPORT, MITOCHONDRIAL"
5274,"r0834","Mitochondrial Carrier (MC) TCDB:2.A.29.2.2","TRANSPORT, MITOCHONDRIAL"
5275,"r0835","Mitochondrial Carrier (MC) TCDB:2.A.29.2.2","TRANSPORT, MITOCHONDRIAL"
5276,"r0836","Mitochondrial Carrier (MC) TCDB:2.A.29.2.2","TRANSPORT, MITOCHONDRIAL"
5277,"NH4tm","NH3 mitochondrial transport","TRANSPORT, MITOCHONDRIAL"
5281,"r0842","Postulated transport reaction","TRANSPORT, ENDOPLASMIC RETICULAR"
5282,"r0845","Drug/Metabolite Transporter (DMT) TCDB:2.A.7.12.7","TRANSPORT, ENDOPLASMIC RETICULAR"
5283,"r0853","Facilitated diffusion","PURINE CATABOLISM"
5284,"r0860","Utilized transport","PURINE CATABOLISM"
5287,"r0879","TCDB:2.A.29.2.4 TCDB:2.A.29.16.1","TRANSPORT, EXTRACELLULAR"
5288,"r0881","Active transport","TRANSPORT, EXTRACELLULAR"
5289,"r0885","Mitochondrial Carrier (MC) TCDB:2.A.29.2.7","TRANSPORT, MITOCHONDRIAL"
5290,"r0892","Facilitated diffusion","TRANSPORT, EXTRACELLULAR"
5291,"r0899","Amino acid transporter ATB0+ Facilitated diffusion","TRANSPORT, EXTRACELLULAR"
5292,"r0907","Active transport","TRANSPORT, MITOCHONDRIAL"
5294,"r0911","Facilitated diffusion","TRANSPORT, MITOCHONDRIAL"
5295,"MALICITtm","Dicarboxylate/tricarboxylate carrier (mal:icit), mitochondrial","TRANSPORT, MITOCHONDRIAL"
5296,"r0915","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2","TRANSPORT, MITOCHONDRIAL"
5297,"CITtcm","Citrate transport  mitochondrial","TRANSPORT, MITOCHONDRIAL"
5298,"r0921","Postulated transport reaction","TRANSPORT, MITOCHONDRIAL"
5299,"r0924","ATP-binding Cassette (ABC) TCDB:3.A.1.204.5","TRANSPORT, EXTRACELLULAR"
5300,"r0926","Postulated transport reaction","TRANSPORT, MITOCHONDRIAL"
5301,"r0931","Transport reaction","TRANSPORT, ENDOPLASMIC RETICULAR"
5302,"r0932","Transport reaction","TRANSPORT, LYSOSOMAL"
5303,"r0934","Neurotransmitter:Sodium Symporter (NSS) TCDB:2.A.22.3.3","TRANSPORT, PEROXISOMAL"
5304,"r0937","Transport reaction","TRANSPORT, LYSOSOMAL"
5306,"r0941","Free diffusion","TRANSPORT, MITOCHONDRIAL"
5307,"r0942","Neurotransmitter:Sodium Symporter (NSS) TCDB:2.A.22.3.4","TRANSPORT, EXTRACELLULAR"
5308,"r0946","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
5309,"r0947","Mitochondrial Carrier (MC) TCDB:2.A.29.19.1","TRANSPORT, MITOCHONDRIAL"
5310,"r0950","Facilitated diffusion","TRANSPORT, MITOCHONDRIAL"
5311,"r0954","MCT 1 Transport reaction","TRANSPORT, PEROXISOMAL"
5312,"r0960","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.65.1.1","TRANSPORT, ENDOPLASMIC RETICULAR"
5313,"r0961","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.65.1.1","TRANSPORT, EXTRACELLULAR"
5314,"r0962","Facilitated diffusion","TRANSPORT, MITOCHONDRIAL"
5317,"r0970","Active transport","TRANSPORT, ENDOPLASMIC RETICULAR"
5319,"PNTOt4","Pantothenate sodium symporter","TRANSPORT, EXTRACELLULAR"
5320,"r0975","Facilitated diffusion","TRANSPORT, MITOCHONDRIAL"
5323,"r0986","Vesicular transport","TRANSPORT, LYSOSOMAL"
5324,"r0987","Vesicular transport","TRANSPORT, LYSOSOMAL"
5326,"r0989","Postulated transport reaction","TRANSPORT, ENDOPLASMIC RETICULAR"
5327,"r0990","Postulated transport reaction","TRANSPORT, PEROXISOMAL"
5328,"r0992","Na(+)/bile acid cotransporter Active transport","TRANSPORT, EXTRACELLULAR"
5329,"r0993","ATP-binding Cassette (ABC) TCDB:3.A.1.208.2","TRANSPORT, EXTRACELLULAR"
5330,"r0994","Facilitated diffusion","TRANSPORT, ENDOPLASMIC RETICULAR"
5331,"r0995","Mitochondrial Carrier (MC) TCDB:2.A.29.8.3","TRANSPORT, ENDOPLASMIC RETICULAR"
5332,"r0998","Facilitated diffusion","TRANSPORT, ENDOPLASMIC RETICULAR"
5333,"r0999","Facilitated diffusion","TRANSPORT, PEROXISOMAL"
5334,"r1004","Facilitated diffusion","TRANSPORT, ENDOPLASMIC RETICULAR"
5335,"r1006","Facilitated diffusion","TRANSPORT, PEROXISOMAL"
5336,"r1007","Facilitated diffusion","TRANSPORT, PEROXISOMAL"
5337,"r1008","Facilitated diffusion","TRANSPORT, MITOCHONDRIAL"
5339,"r1011","Transport reaction","TRANSPORT, ENDOPLASMIC RETICULAR"
5340,"r1012","Postulated transport reaction","TRANSPORT, PEROXISOMAL"
5341,"r1013","Transport reaction","TRANSPORT, ENDOPLASMIC RETICULAR"
5342,"r1014","Postulated transport reaction","TRANSPORT, PEROXISOMAL"
5343,"r1017","Vesicular transport","TRANSPORT, EXTRACELLULAR"
5344,"r1018","Transport reaction","TRANSPORT, ENDOPLASMIC RETICULAR"
5345,"r1019","Postulated transport reaction","TRANSPORT, PEROXISOMAL"
5346,"r1020","Postulated transport reaction","TRANSPORT, MITOCHONDRIAL"
5347,"r1024","Active transport","TRANSPORT, ENDOPLASMIC RETICULAR"
5348,"r1025","Active transport","BILE ACID SYNTHESIS"
5349,"r1026","ATP-binding Cassette (ABC) TCDB:3.A.1.201.2","TRANSPORT, EXTRACELLULAR"
5350,"r1027","Active transport","TRANSPORT, EXTRACELLULAR"
5351,"r1028","ATP-binding Cassette (ABC) TCDB:3.A.1.201.2","TRANSPORT, EXTRACELLULAR"
5352,"r1029","Vesicular transport","TRANSPORT, EXTRACELLULAR"
5354,"r1043","Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.3","TRANSPORT, EXTRACELLULAR"
5355,"r1044","Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.3","TRANSPORT, EXTRACELLULAR"
5356,"r1045","Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.4","TRANSPORT, EXTRACELLULAR"
5357,"r1052","Vesicular transport","TRANSPORT, LYSOSOMAL"
5359,"r1078","Vesicular transport","TRANSPORT, MITOCHONDRIAL"
5360,"CITt2r","Citrate reversible transport via symport","TRANSPORT, EXTRACELLULAR"
5361,"r1106","Postulated transport reaction","TRANSPORT, EXTRACELLULAR"
5362,"r1109","Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -->acetate) Citrate cycle (TCA cycle) EC:4.1.3.6","UNASSIGNED"
5363,"r1116","ATP Exporter (ATP-E) TCDB:9.A.6.1.1","TRANSPORT, EXTRACELLULAR"
5364,"r1117","Facilitated diffusion","TRANSPORT, MITOCHONDRIAL"
5366,"r1143","Major Facilitator(MFS) TCDB:2.A.18.6.3","TRANSPORT, EXTRACELLULAR"
5367,"GLUt4","Na+/glutamate symport","TRANSPORT, EXTRACELLULAR"
5368,"AKGICITtm","Dicarboxylate/tricarboxylate carrier (akg:icit), mitochondrial","TRANSPORT, PEROXISOMAL"
5369,"r1148","Active transport","TRANSPORT, PEROXISOMAL"
5370,"r1150","Facilitated diffusion","TRANSPORT, LYSOSOMAL"
5371,"OBDHm","2 Oxobutanoate dehydrogenase","PROPANOATE METABOLISM"
5372,"r1155","TCDB:2.A.1.13.5 TCDB:2.A.1.13.1","TRANSPORT, MITOCHONDRIAL"
5373,"DUTUP","DUTP:uridine 5'-phosphotransferase","NUCLEOTIDE INTERCONVERSION"
5375,"r1162","Active transport","TRANSPORT, EXTRACELLULAR"
5376,"r1164","EC:2.3.1.26","UNASSIGNED"
5377,"r1165","EC:2.3.1.26","UNASSIGNED"
5378,"r1167","EC:2.3.1.26","UNASSIGNED"
5379,"r1168","EC:2.3.1.26","UNASSIGNED"
5380,"r1169","EC:2.3.1.26","UNASSIGNED"
5381,"r1170","EC:2.3.1.26","UNASSIGNED"
5382,"r1171","EC:2.3.1.26","UNASSIGNED"
5383,"r1172","EC:3.1.1.13","UNASSIGNED"
5384,"r1173","EC:3.1.1.13","UNASSIGNED"
5385,"r1174","EC:3.1.1.13","UNASSIGNED"
5386,"r1177","EC:3.1.1.13","UNASSIGNED"
5387,"r1178","EC:3.1.1.13","UNASSIGNED"
5388,"r1179","EC:3.1.1.13","UNASSIGNED"
5389,"r1180","EC:3.1.1.13","UNASSIGNED"
5390,"r1181","EC:3.1.1.13","UNASSIGNED"
5391,"r1182","EC:3.1.1.13","UNASSIGNED"
5392,"r1183","EC:3.1.1.13","UNASSIGNED"
5393,"r1184","EC:3.1.1.13","UNASSIGNED"
5394,"r1251","EC:6.2.1.3","FATTY ACID OXIDATION"
5395,"r1252","EC:6.2.1.3","FATTY ACID OXIDATION"
5396,"r1255","EC:6.2.1.3","FATTY ACID OXIDATION"
5397,"r1257","EC:6.2.1.3","FATTY ACID OXIDATION"
5398,"r1259","EC:6.2.1.3","FATTY ACID OXIDATION"
5399,"r1260","EC:6.2.1.3","FATTY ACID OXIDATION"
5400,"r1262","EC:6.2.1.3","FATTY ACID OXIDATION"
5401,"r1290","Postulated transport reaction","UNASSIGNED"
5402,"PPCOAtm","Propanoyl-CoA transport, mitochondria","TRANSPORT, MITOCHONDRIAL"
5403,"r1292","Postulated transport reaction","TRANSPORT, PEROXISOMAL"
5404,"r1298","Vesicular transport","TRANSPORT, LYSOSOMAL"
5405,"r1299","Vesicular transport","TRANSPORT, LYSOSOMAL"
5406,"r1301","Vesicular transport","TRANSPORT, LYSOSOMAL"
5407,"r1302","Vesicular transport","TRANSPORT, LYSOSOMAL"
5408,"r1303","Vesicular transport","TRANSPORT, ENDOPLASMIC RETICULAR"
5409,"r1304","Vesicular transport","TRANSPORT, LYSOSOMAL"
5410,"r1318","Transport reaction","TRANSPORT, ENDOPLASMIC RETICULAR"
5411,"r1319","Virtual reaction/potential definition","UNASSIGNED"
5412,"r1320","Virtual reaction/potential definition","UNASSIGNED"
5413,"r1321","Virtual reaction/potential definition","UNASSIGNED"
5414,"r1322","Virtual reaction/potential definition","UNASSIGNED"
5415,"r1323","Virtual reaction/potential definition","UNASSIGNED"
5416,"r1324","Virtual reaction/potential definition","UNASSIGNED"
5417,"r1325","Virtual reaction/potential definition","UNASSIGNED"
5418,"r1326","Virtual reaction/potential definition","UNASSIGNED"
5419,"r1327","Virtual reaction/potential definition","UNASSIGNED"
5420,"r1328","Virtual reaction/potential definition","UNASSIGNED"
5421,"r1329","Virtual reaction/potential definition","UNASSIGNED"
5422,"r1332","Virtual reaction/potential definition","UNASSIGNED"
5423,"r1364","Vesicular transport","TRANSPORT, LYSOSOMAL"
5424,"r1365","Vesicular transport","TRANSPORT, LYSOSOMAL"
5425,"r1374","EC:3.2.1.14","AMINOSUGAR METABOLISM"
5426,"r1375","Transport reaction","AMINOSUGAR METABOLISM"
5427,"r1377","S-(hydroxymethyl)glutathione synthase Methane metabolism EC:4.4.1.22","UNASSIGNED"
5428,"r1378","S-(hydroxymethyl)glutathione dehydrogenase Methane metabolism EC:1.1.1.284","UNASSIGNED"
5429,"r1380","Delta24-sterol reductase Biosynthesis of steroids EC:1.3.1.72","CHOLESTEROL METABOLISM"
5430,"r1382","Folylpolyglutamyl synthetase EC:6.3.2.17","FOLATE METABOLISM"
5431,"r1383","Gamma-glutamyl hydrolase EC:3.4.19.9","FOLATE METABOLISM"
5432,"r1384","Guanosine aminohydrolase EC:3.5.4.15","NUCLEOTIDE INTERCONVERSION"
5433,"r1391","Amylo-1,6-glucosidase, 4-alpha-glucanotransferase EC:2.4.1.25","UNASSIGNED"
5434,"r1392","Amylo-1,6-glucosidase, 4-alpha-glucanotransferase EC:3.2.1.33","UNASSIGNED"
5435,"r1400","Active transport","FATTY ACID OXIDATION"
5436,"r1401","Facilitated diffusion","FATTY ACID OXIDATION"
5437,"r1411","D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D- galactosyl-D-glucosylceramide galactohydrolase EC:3.2.1.23","UNASSIGNED"
5439,"PIt","PIt","TRANSPORT, EXTRACELLULAR"
5440,"r1427","Mitochondrial Carrier (MC) TCDB:2.A.29.19.1","TRANSPORT, MITOCHONDRIAL"
5441,"r1428","Free diffusion","TRANSPORT, PEROXISOMAL"
5442,"r1434","Transport reaction","TRANSPORT, MITOCHONDRIAL"
5443,"r1435","Transport reaction","TRANSPORT, MITOCHONDRIAL"
5444,"METtm","Methionine transport, mitochondria","TRANSPORT, MITOCHONDRIAL"
5445,"r1437","Transport reaction","TRANSPORT, MITOCHONDRIAL"
5446,"thr_mt","Thr mt","TRANSPORT, MITOCHONDRIAL"
5448,"r1454","TCDB:2.A.1.13.5 TCDB:2.A.1.13.1","TRANSPORT, MITOCHONDRIAL"
5449,"r1455","Transport reaction","TRANSPORT, MITOCHONDRIAL"
5450,"r1456","Transport reaction","TRANSPORT, MITOCHONDRIAL"
5451,"r1457","Hexadecanal:NADP+ delta2-oxidoreductase EC:1.3.1.27","SPHINGOLIPID METABOLISM"
5452,"r1459","Transport reaction","TRANSPORT, NUCLEAR"
5453,"r1464","Active transport","TRANSPORT, MITOCHONDRIAL"
5454,"r1466","EC:2.3.1.86","UNASSIGNED"
5455,"r1467","Postulated transport reaction","TRANSPORT, MITOCHONDRIAL"
5456,"r1492","Utilized transport","TRANSPORT, EXTRACELLULAR"
5457,"r1493","Utilized transport","TRANSPORT, EXTRACELLULAR"
5458,"r1495","Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter TCDB:2.A.28.1.1","TRANSPORT, EXTRACELLULAR"
5459,"r1497","Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter TCDB:2.A.28.1.1","TRANSPORT, EXTRACELLULAR"
5460,"r1498","Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter TCDB:2.A.28.1.1","TRANSPORT, EXTRACELLULAR"
5461,"r1499","Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter TCDB:2.A.28.1.1","TRANSPORT, EXTRACELLULAR"
5462,"r1500","Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter TCDB:2.A.28.1.1","TRANSPORT, EXTRACELLULAR"
5463,"r1501","Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter TCDB:2.A.28.1.1","TRANSPORT, EXTRACELLULAR"
5464,"r1502","Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter TCDB:2.A.28.1.1","TRANSPORT, EXTRACELLULAR"
5465,"r1503","Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter TCDB:2.A.28.1.1","TRANSPORT, EXTRACELLULAR"
5467,"r1514","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5468,"r1515","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5469,"r1516","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5470,"r1517","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5471,"r1518","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5472,"r1519","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5473,"r1520","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5474,"r1521","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5475,"r1522","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5476,"r1523","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5477,"r1525","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5478,"r1526","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5479,"r1529","ATP-binding Cassette (ABC) TCDB:3.A.1.211.1","TRANSPORT, EXTRACELLULAR"
5480,"r1530","ATP-binding Cassette (ABC) TCDB:3.A.1.208.15","TRANSPORT, EXTRACELLULAR"
5481,"r1531","ATP-binding Cassette (ABC) TCDB:3.A.1.208.15","TRANSPORT, EXTRACELLULAR"
5482,"r1532","ATP-binding Cassette (ABC) TCDB:3.A.1.208.15","TRANSPORT, EXTRACELLULAR"
5483,"r1533","ATP-binding Cassette (ABC) TCDB:3.A.1.208.15","TRANSPORT, EXTRACELLULAR"
5484,"r1536","ATP-binding Cassette (ABC) TCDB:3.A.1.208.7","TRANSPORT, EXTRACELLULAR"
5485,"r1544","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5486,"r1546","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5487,"r1547","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5488,"r1548","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5489,"r1549","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5490,"r1551","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5491,"r1552","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5492,"r1553","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5493,"r1554","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5494,"r1556","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5495,"r1557","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5496,"r1559","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5497,"r1560","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5498,"r1561","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5499,"r1562","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5500,"r1563","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5501,"r1564","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5502,"r1565","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5503,"r1566","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5504,"r1567","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5505,"r1568","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5506,"r1569","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5507,"r1570","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5508,"r1571","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5509,"r1573","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5510,"r1574","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5511,"r1575","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5512,"r1576","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5513,"r1578","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5514,"r1579","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5515,"r1580","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5516,"r1581","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5517,"r1583","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5518,"r1584","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5519,"r1585","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5520,"r1586","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5521,"r1587","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5522,"r1588","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5523,"r1589","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5524,"r1590","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5525,"r1591","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5526,"r1592","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5527,"r1593","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5528,"r1594","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5529,"r1595","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5530,"r1596","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
5531,"r1597","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1","TRANSPORT, EXTRACELLULAR"
